tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_country,loser_country,winner_lat,winner_long,loser_lat,loser_long
2012-422,Cincinnati Masters,Hard,56,M,12/8/2012,55,103819,1,NA,Roger Federer,R,185,SUI,31.01437372,104925,2,NA,Novak Djokovic,R,188,SRB,25.229295,6-0 7-6(7),3,FALSE,80,8,1,56,33,27,15,9,0,0,2,5,61,35,23,13,9,1,4,1,11345,2,11270,2012,Switzerland,Serbia,46.818188,8.227512,44.016521,21.005859
2012-6242,Winston-Salem,Hard,48,A,19/8/2012,47,104545,3,NA,John Isner,R,206,USA,27.31827515,104607,2,NA,Tomas Berdych,R,196,CZE,26.92402464,3-6 6-4 7-6(9),3,FALSE,147,22,1,92,64,49,16,16,3,5,7,1,97,57,47,21,15,0,1,10,2880,7,4155,2012,United States,Czechia,37.09024,-95.712891,NA,NA
2012-560,US Open,Hard,128,G,27/8/2012,127,104918,3,NA,Andy Murray,R,190,GBR,25.28678987,104925,2,NA,Novak Djokovic,R,188,SRB,25.26762491,7-6(10) 7-5 2-6 3-6 6-2,5,FALSE,294,5,4,150,99,62,24,25,9,18,7,5,165,103,65,26,24,8,15,4,7290,2,11270,2012,United Kingdom,Serbia,55.378051,-3.435973,44.016521,21.005859
2012-341,Metz,Hard,28,A,17/9/2012,27,104542,1,NA,Jo-Wilfried Tsonga,R,188,FRA,27.41957563,104312,5,NA,Andreas Seppi,R,190,ITA,28.57221081,6-1 6-2,3,FALSE,50,7,1,39,26,25,8,8,0,0,1,2,35,20,12,6,7,2,6,7,4520,28,1390,2012,France,Italy,46.227638,2.213749,41.87194,12.56738
2012-568,St. Petersburg,Hard,32,A,17/9/2012,31,105373,3,NA,Martin Klizan,L,190,SVK,23.18685832,104926,4,NA,Fabio Fognini,R,178,ITA,25.31964408,6-2 6-3,3,FALSE,69,1,0,43,25,17,12,8,0,2,2,2,55,35,14,10,9,5,11,45,898,53,790,2012,Slovakia,Italy,48.669026,19.699024,41.87194,12.56738
2012-1720,Bangkok,Hard,28,A,24/9/2012,27,104755,2,NA,Richard Gasquet,R,185,FRA,26.2696783,104468,4,NA,Gilles Simon,R,183,FRA,27.74264203,6-2 6-1,3,FALSE,68,2,0,40,25,20,10,8,0,1,3,0,48,28,13,7,7,3,8,14,2165,19,1800,2012,France,France,46.227638,2.213749,46.227638,2.213749
2012-6003,Kuala Lumpur,Hard,28,A,24/9/2012,27,104338,2,NA,Juan Monaco,R,185,ARG,28.49007529,103898,7,NA,Julien Benneteau,R,185,FRA,30.76249144,7-5 4-6 6-3,3,FALSE,181,6,4,98,67,49,11,16,3,7,4,4,125,93,54,15,15,15,20,11,2565,34,1075,2012,Argentina,France,-38.416097,-63.616672,46.227638,2.213749
2012-747,Beijing,Hard,32,A,1/10/2012,31,104925,1,NA,Novak Djokovic,R,188,SRB,25.36344969,104542,3,NA,Jo-Wilfried Tsonga,R,188,FRA,27.45790554,7-6(4) 6-2,3,FALSE,102,1,2,66,39,27,17,10,5,6,9,3,73,43,30,10,10,5,8,2,10470,7,4520,2012,Serbia,France,44.016521,21.005859,46.227638,2.213749
2012-329,Tokyo,Hard,32,A,1/10/2012,31,105453,8,NA,Kei Nishikori,R,178,JPN,22.75701574,105683,6,NA,Milos Raonic,R,196,CAN,21.76317591,7-6(5) 3-6 6-0,3,FALSE,128,0,2,78,50,33,21,13,3,5,14,3,104,65,46,15,14,6,10,17,1865,15,2090,2012,Japan,Canada,36.204824,138.252924,56.130366,-106.346771
2012-5014,Shanghai Masters,Hard,56,M,7/10/2012,55,104925,2,NA,Novak Djokovic,R,188,SRB,25.38261465,104918,3,NA,Andy Murray,R,190,GBR,25.4017796,5-7 7-6(11) 6-3,3,FALSE,201,3,4,104,62,43,20,16,1,6,4,3,128,71,46,26,17,7,13,2,10970,3,8090,2012,Serbia,United Kingdom,44.016521,21.005859,55.378051,-3.435973
2012-438,Moscow,Hard,28,A,15/10/2012,27,104312,2,NA,Andreas Seppi,R,190,ITA,28.64887064,105064,4,NA,Thomaz Bellucci,L,188,BRA,24.79397673,3-6 7-6(3) 6-3,3,FALSE,146,2,1,78,54,37,17,14,0,3,13,3,110,72,46,19,16,10,14,25,1415,41,967,2012,Italy,Brazil,41.87194,12.56738,-14.235004,-51.92528
2012-429,Stockholm,Hard,28,A,15/10/2012,27,104607,2,NA,Tomas Berdych,R,196,CZE,27.07734428,104542,1,NA,Jo-Wilfried Tsonga,R,188,FRA,27.49623546,4-6 6-4 6-4,3,FALSE,149,11,1,104,64,47,21,15,7,9,10,2,90,54,43,18,15,7,10,6,4840,7,4810,2012,Czechia,France,NA,NA,46.227638,2.213749
2012-337,Vienna,Hard,28,A,15/10/2012,27,105223,1,NA,Juan Martin del Potro,R,198,ARG,24.06023272,104813,NA,Q,Grega Zemlja,R,183,SLO,26.04517454,7-5 6-3,3,FALSE,102,10,2,79,49,40,12,11,4,5,7,1,51,30,21,10,10,2,5,8,3670,70,660,2012,Argentina,Slovenia,-38.416097,-63.616672,46.151241,14.995463
2012-573,Valencia,Hard,32,A,21/10/2012,31,103970,1,NA,David Ferrer,R,175,ESP,30.55715264,105238,NA,NA,Alexandr Dolgopolov,R,180,UKR,23.95619439,6-1 3-6 6-4,3,FALSE,108,4,1,78,55,39,17,13,4,5,6,4,74,39,33,15,13,3,6,5,5360,21,1680,2012,Spain,Ukraine,40.463667,-3.74922,48.379433,31.16558
2012-328,Basel,Hard,32,A,22/10/2012,31,105223,2,NA,Juan Martin del Potro,R,198,ARG,24.07939767,103819,1,NA,Roger Federer,R,185,SUI,31.20602327,6-4 6-7(5) 7-6(3),3,FALSE,164,10,4,111,62,54,30,17,5,5,18,1,111,75,57,23,17,1,2,8,3740,1,12165,2012,Argentina,Switzerland,-38.416097,-63.616672,46.818188,8.227512
2012-352,Paris Masters,Hard,48,M,29/10/2012,47,103970,4,NA,David Ferrer,R,175,ESP,30.57631759,105668,NA,Q,Jerzy Janowicz,R,203,POL,21.96030116,6-4 6-3,3,FALSE,88,5,2,66,52,38,9,10,3,4,11,6,58,33,23,11,9,4,7,5,5610,69,682,2012,Spain,Poland,40.463667,-3.74922,51.919438,19.145136
2012-605,Tour Finals,Hard,8,F,5/11/2012,515,104925,1,NA,Novak Djokovic,R,188,SRB,25.45927447,103819,2,NA,Roger Federer,R,185,SUI,31.24435318,7-6(6) 7-5,3,FALSE,135,6,2,98,68,43,14,12,4,7,8,2,93,57,35,19,12,3,7,1,11420,2,9465,2012,Serbia,Switzerland,44.016521,21.005859,46.818188,8.227512
2013-339,Brisbane,Hard,28,A,30/12/2012,27,104918,1,NA,Andy Murray,R,190,GBR,25.63175907,105777,NA,NA,Grigor Dimitrov,R,188,BUL,21.62902122,7-6(0) 6-4,3,FALSE,91,7,4,73,53,38,11,11,3,5,3,2,62,38,24,14,11,1,4,3,8000,48,866,2012,United Kingdom,Bulgaria,55.378051,-3.435973,42.733883,25.48583
2013-891,Chennai,Hard,28,A,31/12/2012,27,104386,2,NA,Janko Tipsarevic,R,180,SRB,28.52566735,105138,NA,NA,Roberto Bautista Agut,R,183,ESP,24.71457906,3-6 6-1 6-3,3,FALSE,109,8,1,66,37,32,14,12,0,1,5,3,79,52,31,15,13,3,7,9,2990,80,648,2012,Serbia,Spain,44.016521,21.005859,40.463667,-3.74922
2013-451,Doha,Hard,32,A,31/12/2012,31,104755,2,NA,Richard Gasquet,R,185,FRA,26.53798768,103786,NA,NA,Nikolay Davydenko,R,178,RUS,31.58110883,3-6 7-6(4) 6-3,3,FALSE,150,5,5,90,54,36,20,14,4,7,2,1,113,82,50,15,16,9,13,10,2515,44,885,2012,France,Russia,46.227638,2.213749,61.52401,105.318756
2013-301,Auckland,Hard,28,A,7/1/2013,27,103970,1,NA,David Ferrer,R,175,ESP,30.76796715,104259,2,NA,Philipp Kohlschreiber,R,178,GER,29.229295,7-6(5) 6-1,3,FALSE,79,0,1,62,41,28,12,9,2,4,5,1,61,44,29,6,10,3,8,5,6505,19,1770,2013,Spain,Germany,40.463667,-3.74922,51.165691,10.451526
2013-338,Sydney,Hard,28,A,7/1/2013,27,106071,NA,NA,Bernard Tomic,R,193,AUS,20.21355236,104731,NA,NA,Kevin Anderson,R,203,RSA,26.64202601,6-3 6-7(2) 6-3,3,FALSE,115,7,0,97,66,51,18,16,1,1,13,2,87,60,48,16,14,9,11,64,740,36,1065,2013,Australia,South Africa,-25.274398,133.775136,-30.559482,22.937506
2013-580,Australian Open,Hard,128,G,14/1/2013,127,104925,1,NA,Novak Djokovic,R,188,SRB,25.65092402,104918,3,NA,Andy Murray,R,190,GBR,25.67008898,6-7(2) 7-6(3) 6-3 6-2,5,FALSE,220,8,3,134,84,63,33,21,4,4,7,4,131,81,64,24,20,8,11,1,12920,3,8000,2013,Serbia,United Kingdom,44.016521,21.005859,55.378051,-3.435973
2013-375,Montpellier,Hard,28,A,4/2/2013,27,104755,3,NA,Richard Gasquet,R,185,FRA,26.63381246,105332,8,NA,Benoit Paire,R,196,FRA,23.74537988,6-2 6-3,3,FALSE,68,3,1,38,20,17,13,8,1,2,4,0,70,39,24,11,9,7,12,10,2720,43,900,2013,France,France,46.227638,2.213749,46.227638,2.213749
2013-505,Santiago,Clay,28,A,4/2/2013,27,104547,NA,NA,Horacio Zeballos,L,188,ARG,27.77549624,104745,1,NA,Rafael Nadal,L,185,ESP,26.67488022,6-7(2) 7-6(6) 6-4,3,FALSE,167,12,0,96,58,45,27,17,2,3,4,1,106,77,57,18,17,5,7,73,708,5,5400,2013,Argentina,Spain,-38.416097,-63.616672,40.463667,-3.74922
2013-2276,Zagreb,Hard,28,A,4/2/2013,27,105227,1,NA,Marin Cilic,R,198,CRO,24.35318275,103781,4,NA,Jurgen Melzer,L,183,AUT,31.70704997,6-3 6-1,3,FALSE,67,8,0,41,29,23,10,8,0,0,1,0,59,41,20,10,8,8,12,12,2375,29,1245,2013,Croatia,Austria,45.1,15.2,47.516231,14.550072
2013-407,Rotterdam,Hard,32,A,11/2/2013,31,105223,2,NA,Juan Martin del Potro,R,198,ARG,24.38603696,103898,NA,NA,Julien Benneteau,R,185,FRA,31.14579055,7-6(2) 6-3,3,FALSE,98,13,1,67,42,35,10,11,1,3,14,4,72,46,34,6,10,9,12,7,4210,39,1025,2013,Argentina,France,-38.416097,-63.616672,46.227638,2.213749
2013-424,San Jose,Hard,28,A,11/2/2013,27,105683,1,NA,Milos Raonic,R,196,CAN,22.12731006,103163,4,NA,Tommy Haas,R,188,GER,34.86105407,6-4 6-3,3,FALSE,76,19,2,47,32,29,7,9,0,0,1,0,70,45,29,11,10,4,7,13,2305,22,1685,2013,Canada,Germany,56.130366,-106.346771,51.165691,10.451526
2013-533,Sao Paulo,Clay,28,A,11/2/2013,27,104745,1,NA,Rafael Nadal,L,185,ESP,26.69404517,103900,NA,NA,David Nalbandian,R,180,ARG,31.11293635,6-2 6-3,3,FALSE,78,3,4,58,35,23,11,9,2,4,3,3,48,24,13,9,8,3,8,5,5550,93,550,2013,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
2013-506,Buenos Aires,Clay,32,A,18/2/2013,31,103970,1,NA,David Ferrer,R,175,ESP,30.88295688,104527,3,NA,Stan Wawrinka,R,183,SUI,27.89596167,6-4 3-6 6-1,3,FALSE,105,1,2,76,49,34,13,13,3,7,4,3,74,42,27,11,13,5,11,4,6865,17,1990,2013,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2013-496,Marseille,Hard,28,A,18/2/2013,27,104542,3,NA,Jo-Wilfried Tsonga,R,188,FRA,27.84120465,104607,1,NA,Tomas Berdych,R,196,CZE,27.42231348,3-6 7-6(6) 6-4,3,FALSE,130,17,3,106,75,58,13,15,6,7,11,2,91,62,53,16,16,1,2,8,3515,6,4485,2013,France,Czechia,46.227638,2.213749,NA,NA
2013-402,Memphis,Hard,32,A,18/2/2013,31,105453,5,NA,Kei Nishikori,R,178,JPN,23.14031485,103852,NA,NA,Feliciano Lopez,L,188,ESP,31.41409993,6-2 6-3,3,FALSE,67,3,1,43,28,22,12,8,4,4,8,3,57,38,28,3,9,4,8,22,1690,47,870,2013,Japan,Spain,36.204824,138.252924,40.463667,-3.74922
2013-807,Acapulco,Clay,32,A,25/2/2013,31,104745,2,NA,Rafael Nadal,L,185,ESP,26.73237509,103970,1,NA,David Ferrer,R,175,ESP,30.90212183,6-0 6-2,3,FALSE,65,0,1,43,27,22,9,7,2,2,1,2,45,27,15,4,7,3,8,5,5755,4,6865,2013,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2013-499,Delray Beach,Hard,32,A,25/2/2013,31,105208,NA,Q,Ernests Gulbis,R,190,LAT,24.49007529,104273,NA,NA,Edouard Roger Vasselin,R,188,FRA,29.24572211,7-6(3) 6-3,3,FALSE,96,5,3,64,43,34,10,10,1,3,2,2,74,39,25,17,11,3,7,109,488,105,507,2013,Latvia,France,56.879635,24.603189,46.227638,2.213749
2013-495,Dubai,Hard,32,A,25/2/2013,31,104925,1,NA,Novak Djokovic,R,188,SRB,25.76591376,104607,3,NA,Tomas Berdych,R,196,CZE,27.44147844,7-5 6-3,3,FALSE,94,8,2,67,47,38,8,11,4,5,5,3,68,41,29,11,10,1,4,1,12960,6,4545,2013,Serbia,Czechia,44.016521,21.005859,NA,NA
2013-404,Indian Wells Masters,Hard,96,M,7/3/2013,95,104745,5,NA,Rafael Nadal,L,185,ESP,26.75154004,105223,7,NA,Juan Martin del Potro,R,198,ARG,24.44353183,4-6 6-3 6-4,3,FALSE,150,4,1,78,49,33,21,15,0,3,5,4,99,69,46,12,14,14,18,5,6105,7,4410,2013,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
2013-403,Miami Masters,Hard,96,M,20/3/2013,95,104918,2,NA,Andy Murray,R,190,GBR,25.84257358,103970,3,NA,David Ferrer,R,175,ESP,30.9596167,2-6 6-4 7-6(1),3,FALSE,165,2,7,110,60,37,19,15,6,14,4,4,98,55,34,14,15,8,15,3,8350,5,6630,2013,United Kingdom,Spain,55.378051,-3.435973,40.463667,-3.74922
2013-360,Casablanca,Clay,28,A,8/4/2013,27,103990,NA,NA,Tommy Robredo,R,180,ESP,30.93771389,104731,2,NA,Kevin Anderson,R,203,RSA,26.89117043,7-6(6) 4-6 6-3,3,FALSE,139,3,5,101,57,45,24,16,5,7,5,4,95,61,43,21,15,1,3,72,680,29,1190,2013,Spain,South Africa,40.463667,-3.74922,-30.559482,22.937506
2013-717,Houston,Clay,28,A,8/4/2013,27,104545,5,NA,John Isner,R,206,USA,27.95071869,104597,1,NA,Nicolas Almagro,R,183,ESP,27.63039014,6-3 7-5,3,FALSE,81,7,1,70,40,30,18,11,3,4,5,4,58,32,22,14,10,6,9,23,1500,12,2390,2013,United States,Spain,37.09024,-95.712891,40.463667,-3.74922
2013-410,Monte Carlo Masters,Clay,56,M,14/4/2013,55,104925,1,NA,Novak Djokovic,R,188,SRB,25.90006845,104745,3,NA,Rafael Nadal,L,185,ESP,26.86652977,6-2 7-6(1),3,FALSE,112,2,0,61,38,24,14,10,3,6,2,3,78,56,31,7,10,7,12,1,12500,5,6385,2013,Serbia,Spain,44.016521,21.005859,40.463667,-3.74922
2013-425,Barcelona,Clay,48,A,22/4/2013,47,104745,2,NA,Rafael Nadal,L,185,ESP,26.88569473,104597,4,NA,Nicolas Almagro,R,183,ESP,27.66872005,6-4 6-3,3,FALSE,92,1,0,62,44,31,9,10,3,5,2,2,56,34,21,10,9,5,9,5,5985,12,2450,2013,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2013-773,Bucharest,Clay,28,A,22/4/2013,27,104586,NA,NA,Lukas Rosol,R,196,CZE,27.74537988,104198,NA,NA,Guillermo Garcia Lopez,R,188,ESP,29.88364134,6-3 6-2,3,FALSE,67,2,3,52,32,25,9,9,0,1,1,3,49,28,17,9,8,5,9,48,875,87,576,2013,Czechia,Spain,NA,NA,40.463667,-3.74922
2013-468,Estoril,Clay,28,A,29/4/2013,27,104527,2,NA,Stan Wawrinka,R,183,SUI,28.08761123,103970,1,NA,David Ferrer,R,175,ESP,31.07460643,6-1 6-4,3,FALSE,64,2,1,42,27,24,12,9,0,0,3,1,55,34,23,9,8,7,10,16,2005,4,6920,2013,Switzerland,Spain,46.818188,8.227512,40.463667,-3.74922
2013-308,Munich,Clay,28,A,29/4/2013,27,103163,3,NA,Tommy Haas,R,188,GER,35.07186858,104259,4,NA,Philipp Kohlschreiber,R,178,GER,29.53593429,6-3 7-6(3),3,FALSE,83,5,1,68,40,34,15,11,1,2,2,0,65,41,27,14,10,2,4,14,2215,21,1780,2013,Germany,Germany,51.165691,10.451526,51.165691,10.451526
2013-1536,Madrid Masters,Clay,56,M,5/5/2013,55,104745,5,NA,Rafael Nadal,L,185,ESP,26.92402464,104527,15,NA,Stan Wawrinka,R,183,SUI,28.10677618,6-2 6-4,3,FALSE,72,3,1,44,29,26,11,9,0,0,5,4,54,33,22,10,9,8,11,5,5985,15,2165,2013,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2013-416,Rome Masters,Clay,56,M,12/5/2013,55,104745,5,NA,Rafael Nadal,L,185,ESP,26.9431896,103819,2,NA,Roger Federer,R,185,SUI,31.76180698,6-1 6-3,3,FALSE,69,1,1,42,31,22,8,8,1,2,3,0,53,30,17,7,8,1,6,5,6895,3,7760,2013,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2013-6710,Dusseldorf,Clay,28,A,19/5/2013,27,104338,3,NA,Juan Monaco,R,185,ARG,29.14168378,103813,6,NA,Jarkko Nieminen,L,185,FIN,31.82477755,6-4 6-3,3,FALSE,71,4,0,50,30,22,14,9,2,3,2,1,57,38,22,10,10,0,4,19,1750,42,945,2013,Argentina,Finland,-38.416097,-63.616672,61.92411,25.748151
2013-6120,Nice,Clay,28,A,19/5/2013,27,103656,NA,NA,Albert Montanes,R,175,ESP,32.47912389,104792,NA,WC,Gael Monfils,R,193,FRA,26.71594798,6-0 7-6(3),3,FALSE,74,2,2,61,44,32,10,9,0,1,2,0,53,41,22,6,9,0,4,82,637,109,510,2013,Spain,France,40.463667,-3.74922,46.227638,2.213749
2013-520,Roland Garros,Clay,128,G,27/5/2013,127,104745,3,NA,Rafael Nadal,L,185,ESP,26.98151951,103970,4,NA,David Ferrer,R,175,ESP,31.15126626,6-3 6-2 6-3,5,FALSE,136,5,2,87,61,43,11,13,9,12,1,5,85,53,31,8,13,8,16,4,6895,5,6740,2013,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2013-500,Halle,Grass,28,A,10/6/2013,27,103819,1,NA,Roger Federer,R,185,SUI,31.8384668,104022,NA,NA,Mikhail Youzhny,R,183,RUS,30.9596167,6-7(5) 6-3 6-4,3,FALSE,123,11,1,97,64,51,22,16,2,2,3,3,96,59,42,21,15,7,9,3,7640,29,1355,2013,Switzerland,Russia,46.818188,8.227512,61.52401,105.318756
2013-311,Queen's Club,Grass,56,A,10/6/2013,55,104918,1,NA,Andy Murray,R,190,GBR,26.07255305,105227,5,NA,Marin Cilic,R,198,CRO,24.69815195,5-7 7-5 6-3,3,FALSE,153,4,0,101,62,47,24,17,6,8,4,6,105,61,49,18,16,13,16,2,8310,12,2570,2013,United Kingdom,Croatia,55.378051,-3.435973,45.1,15.2
2013-440,s Hertogenbosch,Grass,32,A,16/6/2013,31,103917,NA,Q,Nicolas Mahut,R,190,FRA,31.40314853,104527,2,NA,Stan Wawrinka,R,183,SUI,28.22176591,6-3 6-4,3,FALSE,83,5,4,60,31,26,18,10,3,3,3,4,54,32,20,15,9,2,4,240,198,10,2810,2013,France,Switzerland,46.227638,2.213749,46.818188,8.227512
2013-741,Eastbourne,Grass,28,A,17/6/2013,27,103852,NA,NA,Feliciano Lopez,L,188,ESP,31.73990418,104468,2,NA,Gilles Simon,R,183,FRA,28.47091034,7-6(2) 6-7(5) 6-0,3,FALSE,168,16,6,116,66,48,31,15,5,6,4,2,124,78,48,25,15,17,21,39,1015,17,1985,2013,Spain,France,40.463667,-3.74922,46.227638,2.213749
2013-540,Wimbledon,Grass,128,G,24/6/2013,127,104918,2,NA,Andy Murray,R,190,GBR,26.11088296,104925,1,NA,Novak Djokovic,R,188,SRB,26.091718,6-4 7-5 6-4,5,FALSE,189,9,2,105,67,48,16,16,9,13,4,4,105,68,40,15,16,10,17,2,8560,1,11830,2013,United Kingdom,Serbia,55.378051,-3.435973,44.016521,21.005859
2013-316,Bastad,Clay,28,A,8/7/2013,27,104122,NA,NA,Carlos Berlocq,R,183,ARG,30.4257358,104269,8,NA,Fernando Verdasco,L,188,ESP,29.64544832,7-5 6-1,3,FALSE,98,3,2,58,43,32,6,10,2,4,2,3,74,44,23,13,9,11,16,74,690,35,1095,2013,Argentina,Spain,-38.416097,-63.616672,40.463667,-3.74922
2013-315,Newport,Grass,32,A,8/7/2013,31,103917,NA,WC,Nicolas Mahut,R,190,FRA,31.46064339,103720,4,NA,Lleyton Hewitt,R,180,AUS,32.36687201,5-7 7-5 6-3,3,FALSE,140,14,11,98,58,49,14,17,5,9,8,10,97,43,27,29,16,8,13,127,460,64,755,2013,France,Australia,46.227638,2.213749,-25.274398,133.775136
2013-321,Stuttgart,Clay,28,A,8/7/2013,27,104926,5,NA,Fabio Fognini,R,178,ITA,26.12457221,104259,2,NA,Philipp Kohlschreiber,R,178,GER,29.72758385,5-7 6-4 6-4,3,FALSE,127,3,4,94,59,46,12,16,1,5,3,2,94,53,34,22,16,10,15,31,1310,25,1535,2013,Italy,Germany,41.87194,12.56738,51.165691,10.451526
2013-6718,Bogota,Hard,28,A,15/7/2013,27,103333,NA,NA,Ivo Karlovic,R,208,CRO,34.37645448,104268,NA,NA,Alejandro Falla,L,185,COL,29.66735113,6-3 7-6(4),3,FALSE,79,16,1,64,49,41,10,11,0,0,7,2,62,38,30,14,10,4,5,155,355,122,466,2013,Croatia,Colombia,45.1,15.2,4.570868,-74.297333
2013-414,Hamburg,Clay,48,A,15/7/2013,47,104926,12,NA,Fabio Fognini,R,178,ITA,26.14373717,105643,NA,Q,Federico Delbonis,L,190,ARG,22.7761807,4-6 7-6(8) 6-2,3,FALSE,147,2,3,89,49,34,23,15,2,6,6,2,112,67,43,21,15,9,14,25,1515,114,507,2013,Italy,Argentina,41.87194,12.56738,-38.416097,-63.616672
2013-6116,Atlanta,Hard,28,A,22/7/2013,27,104545,1,NA,John Isner,R,206,USA,28.23819302,104731,2,NA,Kevin Anderson,R,203,RSA,27.17864476,6-7(3) 7-6(2) 7-6(2),3,FALSE,174,24,0,136,90,73,24,18,11,11,21,6,112,71,60,24,18,1,1,22,1610,21,1635,2013,United States,South Africa,37.09024,-95.712891,-30.559482,22.937506
2013-314,Gstaad,Clay,28,A,22/7/2013,27,104022,6,NA,Mikhail Youzhny,R,183,RUS,31.07460643,104898,NA,NA,Robin Haase,R,190,NED,26.29431896,6-3 6-4,3,FALSE,68,4,0,56,34,29,14,10,0,0,4,5,56,34,28,7,9,1,3,33,1235,57,817,2013,Russia,Netherlands,61.52401,105.318756,52.132633,5.291266
2013-439,Umag,Clay,28,A,22/7/2013,27,103990,5,NA,Tommy Robredo,R,180,ESP,31.22518823,104926,3,NA,Fabio Fognini,R,178,ITA,26.16290212,6-0 6-3,3,FALSE,62,1,1,45,26,19,11,8,3,5,1,3,46,23,10,7,7,2,8,28,1335,19,1970,2013,Spain,Italy,40.463667,-3.74922,41.87194,12.56738
2013-319,Kitzbuhel,Clay,28,A,28/7/2013,27,104719,8,NA,Marcel Granollers,R,190,ESP,27.29637235,104338,2,NA,Juan Monaco,R,185,ARG,29.33333333,0-6 7-6(3) 6-4,3,FALSE,133,9,4,97,55,36,16,14,7,13,2,1,78,59,39,9,14,5,9,53,870,31,1270,2013,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
2013-418,Washington,Hard,48,A,29/7/2013,47,105223,1,NA,Juan Martin del Potro,R,198,ARG,24.84599589,104545,8,NA,John Isner,R,206,USA,28.25735797,3-6 6-1 6-2,3,FALSE,89,2,1,66,44,36,12,12,4,5,6,4,65,43,30,8,12,2,6,7,4500,20,1770,2013,Argentina,United States,-38.416097,-63.616672,37.09024,-95.712891
2013-421,Canada Masters,Hard,56,M,5/8/2013,55,104745,4,NA,Rafael Nadal,L,185,ESP,27.17316906,105683,11,NA,Milos Raonic,R,196,CAN,22.60643395,6-2 6-2,3,FALSE,68,4,0,40,28,22,11,8,3,3,4,3,46,23,14,10,8,0,4,4,6860,13,2225,2013,Spain,Canada,40.463667,-3.74922,56.130366,-106.346771
2013-422,Cincinnati Masters,Hard,56,M,11/8/2013,55,104745,4,NA,Rafael Nadal,L,185,ESP,27.19233402,104545,NA,NA,John Isner,R,206,USA,28.29568789,7-6(8) 7-6(3),3,FALSE,115,6,2,77,56,47,15,12,3,3,11,1,81,62,46,13,12,0,0,3,7860,22,1585,2013,Spain,United States,40.463667,-3.74922,37.09024,-95.712891
2013-6242,Winston-Salem,Hard,48,A,18/8/2013,47,103781,9,NA,Jurgen Melzer,L,183,AUT,32.24366872,104792,15,NA,Gael Monfils,R,193,FRA,26.9650924,6-3 2-1 RET,3,FALSE,54,2,1,35,25,18,7,6,0,0,1,2,49,36,21,7,6,2,4,32,1220,43,950,2013,Austria,France,47.516231,14.550072,46.227638,2.213749
2013-560,US Open,Hard,128,G,26/8/2013,127,104745,2,NA,Rafael Nadal,L,185,ESP,27.23066393,104925,1,NA,Novak Djokovic,R,188,SRB,26.2642026,6-2 3-6 6-4 6-1,5,FALSE,201,1,1,121,78,51,24,17,8,11,6,2,102,69,40,16,17,5,11,2,8860,1,10980,2013,Spain,Serbia,40.463667,-3.74922,44.016521,21.005859
2013-341,Metz,Hard,28,A,16/9/2013,27,104468,2,NA,Gilles Simon,R,183,FRA,28.72005476,104542,1,NA,Jo-Wilfried Tsonga,R,188,FRA,28.41615332,6-4 6-3,3,FALSE,71,0,1,53,27,21,15,9,4,5,5,2,53,37,21,9,10,1,5,16,1950,8,3425,2013,France,France,46.227638,2.213749,46.227638,2.213749
2013-568,St. Petersburg,Hard,32,A,16/9/2013,31,105208,6,NA,Ernests Gulbis,R,190,LAT,25.045859,104198,NA,NA,Guillermo Garcia Lopez,R,188,ESP,30.28610541,3-6 6-4 6-0,3,FALSE,106,2,1,67,42,29,14,13,3,7,4,6,67,39,28,6,12,2,8,36,1156,74,682,2013,Latvia,Spain,56.879635,24.603189,40.463667,-3.74922
2013-1720,Bangkok,Hard,28,A,23/9/2013,27,105683,3,NA,Milos Raonic,R,196,CAN,22.74058864,104607,1,NA,Tomas Berdych,R,196,CZE,28.0164271,7-6(4) 6-3,3,FALSE,77,18,1,65,43,41,12,11,1,1,4,0,54,40,33,9,10,0,1,11,2610,6,4460,2013,Canada,Czechia,56.130366,-106.346771,NA,NA
2013-6003,Kuala Lumpur,Hard,28,A,23/9/2013,27,105311,NA,NA,Joao Sousa,R,185,POR,24.48459959,103898,5,NA,Julien Benneteau,R,185,FRA,31.75906913,2-6 7-5 6-4,3,FALSE,138,4,1,112,66,42,26,15,6,8,4,0,84,55,40,17,15,4,6,77,659,33,1185,2013,Portugal,France,39.399872,-8.224454,46.227638,2.213749
