year,country_name,wins,runnerups,total_finals_games,finals_win_rate,total_wins,total_losses,total_games,win_rate,latitude,longitude
1994,South Korea,0,0,0,0,3,11,14,21.428571428571427,35.907757,127.766922
1994,Sri Lanka,0,0,0,0,4,4,8,50,7.873054,80.771797
1994,Taiwan,0,0,0,0,13,8,21,61.904761904761905,23.69781,120.960515
1994,Thailand,0,0,0,0,5,3,8,62.5,15.870032,100.992541
1994,United Kingdom,0,0,0,0,60,92,152,39.473684210526315,55.378051,-3.435973
1994,Uruguay,0,0,0,0,32,22,54,59.25925925925925,-32.522779,-55.765835
1994,Venezuela,0,0,0,0,31,41,72,43.05555555555556,6.42375,-66.58973
1994,Zimbabwe,0,0,0,0,28,38,66,42.42424242424242,-19.015438,29.154857
1995,Armenia,0,0,0,0,2,2,4,50,40.069099,45.038189
1995,Bahamas,0,0,0,0,5,13,18,27.77777777777778,25.03428,-77.39628
1995,Belarus,0,0,0,0,5,4,9,55.55555555555556,53.709807,27.953389
1995,Belgium,0,0,0,0,36,37,73,49.31506849315068,50.503887,4.469936
1995,Bolivia,0,0,0,0,1,7,8,12.5,-16.290154,-63.588653
1995,Canada,0,0,0,0,26,40,66,39.39393939393939,56.130366,-106.346771
1995,China,0,0,0,0,9,9,18,50,35.86166,104.195397
1995,Cuba,0,0,0,0,6,2,8,75,21.521757,-77.781167
1995,Denmark,0,0,0,0,40,38,78,51.28205128205128,56.26392,9.501785
1995,Ecuador,0,0,0,0,16,6,22,72.72727272727273,-1.831239,-78.183406
1995,Egypt,0,0,0,0,7,5,12,58.333333333333336,26.820553,30.802498
1995,Estonia,0,0,0,0,1,7,8,12.5,58.595272,25.013607
1995,Finland,0,0,0,0,10,2,12,83.33333333333334,61.92411,25.748151
1995,Ghana,0,0,0,0,3,5,8,37.5,7.946527,-1.023194
1995,Guatemala,0,0,0,0,3,5,8,37.5,15.783471,-90.230759
1995,Haiti,0,0,0,0,2,2,4,50,18.971187,-72.285215
1995,Hungary,0,0,0,0,13,17,30,43.333333333333336,47.162494,19.503304
1995,India,0,0,0,0,12,13,25,48,20.593684,78.96288
1995,Indonesia,0,0,0,0,3,8,11,27.27272727272727,-0.789275,113.921327
1995,Iran,0,0,0,0,5,3,8,62.5,32.427908,53.688046
1995,Ireland,0,0,0,0,3,5,8,37.5,53.41291,-8.24389
1995,Israel,0,0,0,0,8,13,21,38.095238095238095,31.046051,34.851612
1995,Italy,0,0,0,0,133,154,287,46.34146341463415,41.87194,12.56738
1995,Japan,0,0,0,0,24,29,53,45.28301886792453,36.204824,138.252924
1995,Kenya,0,0,0,0,8,20,28,28.57142857142857,-0.023559,37.906193
1995,Latvia,0,0,0,0,5,5,10,50,56.879635,24.603189
1995,Lithuania,0,0,0,0,2,6,8,25,55.169438,23.881275
1995,Luxembourg,0,0,0,0,6,6,12,50,49.815273,6.129583
1995,Malaysia,0,0,0,0,2,8,10,20,4.210484,101.975766
1995,Mexico,0,0,0,0,13,20,33,39.39393939393939,23.634501,-102.552784
1995,Morocco,0,0,0,0,23,30,53,43.39622641509434,31.791702,-7.09262
1995,New Zealand,0,0,0,0,41,31,72,56.94444444444444,-40.900557,174.885971
1995,Nigeria,0,0,0,0,4,6,10,40,9.081999,8.675277
1995,Norway,0,0,0,0,18,29,47,38.297872340425535,60.472024,8.468946
1995,Pakistan,0,0,0,0,1,3,4,25,30.375321,69.345116
1995,Paraguay,0,0,0,0,4,4,8,50,-23.442503,-58.443832
1995,Peru,0,0,0,0,19,29,48,39.58333333333333,-9.189967,-75.015152
1995,Philippines,0,0,0,0,3,5,8,37.5,12.879721,121.774017
1995,Poland,0,0,0,0,6,8,14,42.857142857142854,51.919438,19.145136
1995,Portugal,0,0,0,0,12,26,38,31.57894736842105,39.399872,-8.224454
1995,Romania,0,0,0,0,21,33,54,38.88888888888889,45.943161,24.96676
1995,Slovakia,0,0,0,0,35,40,75,46.666666666666664,48.669026,19.699024
1995,South Africa,0,0,0,0,86,78,164,52.4390243902439,-30.559482,22.937506
1995,South Korea,0,0,0,0,6,7,13,46.15384615384615,35.907757,127.766922
1995,Sri Lanka,0,0,0,0,3,5,8,37.5,7.873054,80.771797
1995,Taiwan,0,0,0,0,5,8,13,38.46153846153847,23.69781,120.960515
1995,Thailand,0,0,0,0,5,3,8,62.5,15.870032,100.992541
1995,Ukraine,0,0,0,0,50,35,85,58.82352941176471,48.379433,31.16558
1995,Uruguay,0,0,0,0,16,31,47,34.04255319148936,-32.522779,-55.765835
1995,Uzbekistan,0,0,0,0,14,6,20,70,41.377491,64.585262
1995,Venezuela,0,0,0,0,21,24,45,46.666666666666664,6.42375,-66.58973
1995,Zimbabwe,0,0,0,0,36,34,70,51.42857142857142,-19.015438,29.154857
1996,Armenia,0,0,0,0,4,6,10,40,40.069099,45.038189
1996,Bahamas,0,0,0,0,13,24,37,35.13513513513514,25.03428,-77.39628
1996,Bahrain,0,0,0,0,1,7,8,12.5,25.930414,50.637772
1996,Belarus,0,0,0,0,3,8,11,27.27272727272727,53.709807,27.953389
1996,Belgium,0,0,0,0,42,86,128,32.8125,50.503887,4.469936
1996,Brazil,0,0,0,0,35,37,72,48.61111111111111,-14.235004,-51.92528
1996,Bulgaria,0,0,0,0,2,1,3,66.66666666666666,42.733883,25.48583
1996,Canada,0,0,0,0,29,39,68,42.64705882352941,56.130366,-106.346771
1996,China,0,0,0,0,5,7,12,41.66666666666667,35.86166,104.195397
1996,Colombia,0,0,0,0,16,22,38,42.10526315789473,4.570868,-74.297333
1996,Cuba,0,0,0,0,2,4,6,33.33333333333333,21.521757,-77.781167
1996,Denmark,0,0,0,0,27,52,79,34.177215189873415,56.26392,9.501785
1996,Ecuador,0,0,0,0,27,35,62,43.54838709677419,-1.831239,-78.183406
1996,Egypt,0,0,0,0,8,9,17,47.05882352941176,26.820553,30.802498
1996,Finland,0,0,0,0,3,7,10,30,61.92411,25.748151
1996,Ghana,0,0,0,0,4,4,8,50,7.946527,-1.023194
1996,Guatemala,0,0,0,0,1,7,8,12.5,15.783471,-90.230759
1996,Hungary,0,0,0,0,6,30,36,16.666666666666664,47.162494,19.503304
1996,India,0,0,0,0,17,19,36,47.22222222222222,20.593684,78.96288
1996,Indonesia,0,0,0,0,2,13,15,13.333333333333334,-0.789275,113.921327
1996,Iran,0,0,0,0,4,4,8,50,32.427908,53.688046
1996,Israel,0,0,0,0,6,15,21,28.57142857142857,31.046051,34.851612
1996,Italy,0,0,0,0,111,153,264,42.04545454545455,41.87194,12.56738
1996,Japan,0,0,0,0,18,34,52,34.61538461538461,36.204824,138.252924
1996,Latvia,0,0,0,0,4,4,8,50,56.879635,24.603189
1996,Luxembourg,0,0,0,0,1,3,4,25,49.815273,6.129583
1996,Mexico,0,0,0,0,9,15,24,37.5,23.634501,-102.552784
1996,New Zealand,0,0,0,0,21,23,44,47.72727272727273,-40.900557,174.885971
1996,Nigeria,0,0,0,0,1,4,5,20,9.081999,8.675277
1996,Norway,0,0,0,0,27,29,56,48.214285714285715,60.472024,8.468946
1996,Pakistan,0,0,0,0,4,4,8,50,30.375321,69.345116
1996,Paraguay,0,0,0,0,8,4,12,66.66666666666666,-23.442503,-58.443832
1996,Peru,0,0,0,0,4,8,12,33.33333333333333,-9.189967,-75.015152
1996,Philippines,0,0,0,0,3,9,12,25,12.879721,121.774017
1996,Poland,0,0,0,0,11,7,18,61.111111111111114,51.919438,19.145136
1996,Portugal,0,0,0,0,16,34,50,32,39.399872,-8.224454
1996,Romania,0,0,0,0,40,38,78,51.28205128205128,45.943161,24.96676
1996,Saudi Arabia,0,0,0,0,3,5,8,37.5,23.885942,45.079162
1996,Serbia,0,0,0,0,4,2,6,66.66666666666666,44.016521,21.005859
1996,Slovakia,0,0,0,0,44,45,89,49.43820224719101,48.669026,19.699024
1996,Slovenia,0,0,0,0,5,3,8,62.5,46.151241,14.995463
1996,South Korea,0,0,0,0,6,6,12,50,35.907757,127.766922
1996,Sri Lanka,0,0,0,0,1,7,8,12.5,7.873054,80.771797
1996,Taiwan,0,0,0,0,3,7,10,30,23.69781,120.960515
1996,Thailand,0,0,0,0,7,6,13,53.84615384615385,15.870032,100.992541
1996,United Kingdom,0,0,0,0,103,86,189,54.4973544973545,55.378051,-3.435973
1996,Uruguay,0,0,0,0,23,20,43,53.48837209302325,-32.522779,-55.765835
1996,Uzbekistan,0,0,0,0,20,18,38,52.63157894736842,41.377491,64.585262
1996,Venezuela,0,0,0,0,20,32,52,38.46153846153847,6.42375,-66.58973
1997,Argentina,0,0,0,0,60,92,152,39.473684210526315,-38.416097,-63.616672
1997,Armenia,0,0,0,0,18,23,41,43.90243902439025,40.069099,45.038189
1997,Bahamas,0,0,0,0,6,15,21,28.57142857142857,25.03428,-77.39628
1997,Belarus,0,0,0,0,5,7,12,41.66666666666667,53.709807,27.953389
1997,Belgium,0,0,0,0,46,54,100,46,50.503887,4.469936
1997,Bosnia and Herzegovina,0,0,0,0,3,1,4,75,43.915886,17.679076
1997,Bulgaria,0,0,0,0,1,13,14,7.142857142857142,42.733883,25.48583
1997,Canada,0,0,0,0,25,42,67,37.3134328358209,56.130366,-106.346771
1997,China,0,0,0,0,4,7,11,36.36363636363637,35.86166,104.195397
1997,Colombia,0,0,0,0,11,6,17,64.70588235294117,4.570868,-74.297333
1997,Costa Rica,0,0,0,0,9,13,22,40.909090909090914,9.748917,-83.753428
1997,Cuba,0,0,0,0,5,3,8,62.5,21.521757,-77.781167
1997,Denmark,0,0,0,0,35,39,74,47.2972972972973,56.26392,9.501785
1997,Ecuador,0,0,0,0,20,23,43,46.51162790697674,-1.831239,-78.183406
1997,Egypt,0,0,0,0,3,11,14,21.428571428571427,26.820553,30.802498
1997,El Salvador,0,0,0,0,3,5,8,37.5,13.794185,-88.89653
1997,Finland,0,0,0,0,6,8,14,42.857142857142854,61.92411,25.748151
1997,Georgia,0,0,0,0,5,2,7,71.42857142857143,42.315407,43.356892
1997,Ghana,0,0,0,0,1,6,7,14.285714285714285,7.946527,-1.023194
1997,Greece,0,0,0,0,3,5,8,37.5,39.074208,21.824312
1997,Haiti,0,0,0,0,2,6,8,25,18.971187,-72.285215
1997,Hungary,0,0,0,0,3,9,12,25,47.162494,19.503304
1997,India,0,0,0,0,17,31,48,35.41666666666667,20.593684,78.96288
1997,Indonesia,0,0,0,0,2,6,8,25,-0.789275,113.921327
1997,Iran,0,0,0,0,6,6,12,50,32.427908,53.688046
1997,Ireland,0,0,0,0,4,4,8,50,53.41291,-8.24389
1997,Israel,0,0,0,0,8,21,29,27.586206896551722,31.046051,34.851612
1997,Italy,0,0,0,0,70,119,189,37.03703703703704,41.87194,12.56738
1997,Japan,0,0,0,0,7,16,23,30.434782608695656,36.204824,138.252924
1997,Latvia,0,0,0,0,3,5,8,37.5,56.879635,24.603189
1997,Lithuania,0,0,0,0,4,4,8,50,55.169438,23.881275
1997,Mexico,0,0,0,0,6,20,26,23.076923076923077,23.634501,-102.552784
1997,Morocco,0,0,0,0,54,62,116,46.55172413793103,31.791702,-7.09262
1997,New Zealand,0,0,0,0,28,24,52,53.84615384615385,-40.900557,174.885971
1997,Norway,0,0,0,0,34,26,60,56.666666666666664,60.472024,8.468946
1997,Pakistan,0,0,0,0,6,2,8,75,30.375321,69.345116
1997,Paraguay,0,0,0,0,8,8,16,50,-23.442503,-58.443832
1997,Peru,0,0,0,0,2,7,9,22.22222222222222,-9.189967,-75.015152
1997,Philippines,0,0,0,0,4,13,17,23.52941176470588,12.879721,121.774017
1997,Poland,0,0,0,0,9,3,12,75,51.919438,19.145136
1997,Portugal,0,0,0,0,11,16,27,40.74074074074074,39.399872,-8.224454
1997,Romania,0,0,0,0,28,61,89,31.46067415730337,45.943161,24.96676
1997,Saudi Arabia,0,0,0,0,1,7,8,12.5,23.885942,45.079162
1997,Serbia,0,0,0,0,1,3,4,25,44.016521,21.005859
1997,Slovenia,0,0,0,0,2,6,8,25,46.151241,14.995463
1997,South Africa,0,0,0,0,72,78,150,48,-30.559482,22.937506
1997,South Korea,0,0,0,0,8,4,12,66.66666666666666,35.907757,127.766922
1997,Taiwan,0,0,0,0,5,3,8,62.5,23.69781,120.960515
1997,Thailand,0,0,0,0,4,5,9,44.44444444444444,15.870032,100.992541
1997,Ukraine,0,0,0,0,34,32,66,51.515151515151516,48.379433,31.16558
1997,Uruguay,0,0,0,0,32,27,59,54.23728813559322,-32.522779,-55.765835
1997,Uzbekistan,0,0,0,0,11,18,29,37.93103448275862,41.377491,64.585262
1997,Venezuela,0,0,0,0,3,18,21,14.285714285714285,6.42375,-66.58973
1997,Zimbabwe,0,0,0,0,44,40,84,52.38095238095239,-19.015438,29.154857
1998,Armenia,0,0,0,0,18,25,43,41.86046511627907,40.069099,45.038189
1998,Austria,0,0,0,0,48,43,91,52.74725274725275,47.516231,14.550072
1998,Bahamas,0,0,0,0,4,13,17,23.52941176470588,25.03428,-77.39628
1998,Belarus,0,0,0,0,13,8,21,61.904761904761905,53.709807,27.953389
1998,Belgium,0,0,0,0,49,59,108,45.370370370370374,50.503887,4.469936
1998,Brazil,0,0,0,0,65,60,125,52,-14.235004,-51.92528
1998,Bulgaria,0,0,0,0,6,5,11,54.54545454545454,42.733883,25.48583
1998,Canada,0,0,0,0,34,43,77,44.15584415584416,56.130366,-106.346771
1998,China,0,0,0,0,5,9,14,35.714285714285715,35.86166,104.195397
1998,Colombia,0,0,0,0,4,12,16,25,4.570868,-74.297333
1998,Costa Rica,0,0,0,0,20,27,47,42.5531914893617,9.748917,-83.753428
1998,Cuba,0,0,0,0,3,5,8,37.5,21.521757,-77.781167
1998,Denmark,0,0,0,0,25,32,57,43.859649122807014,56.26392,9.501785
1998,Ecuador,0,0,0,0,25,37,62,40.32258064516129,-1.831239,-78.183406
1998,Egypt,0,0,0,0,2,6,8,25,26.820553,30.802498
1998,Finland,0,0,0,0,5,15,20,25,61.92411,25.748151
1998,France,0,0,0,0,211,236,447,47.20357941834452,46.227638,2.213749
1998,Guatemala,0,0,0,0,3,5,8,37.5,15.783471,-90.230759
1998,Haiti,0,0,0,0,1,3,4,25,18.971187,-72.285215
1998,Hungary,0,0,0,0,8,8,16,50,47.162494,19.503304
1998,India,0,0,0,0,15,19,34,44.11764705882353,20.593684,78.96288
1998,Indonesia,0,0,0,0,2,10,12,16.666666666666664,-0.789275,113.921327
1998,Iran,0,0,0,0,5,3,8,62.5,32.427908,53.688046
1998,Ireland,0,0,0,0,5,3,8,62.5,53.41291,-8.24389
1998,Israel,0,0,0,0,8,15,23,34.78260869565217,31.046051,34.851612
1998,Japan,0,0,0,0,14,13,27,51.85185185185185,36.204824,138.252924
1998,Kuwait,0,0,0,0,3,1,4,75,29.31166,47.481766
1998,Latvia,0,0,0,0,6,2,8,75,56.879635,24.603189
1998,Mexico,0,0,0,0,9,12,21,42.857142857142854,23.634501,-102.552784
1998,Morocco,0,0,0,0,51,57,108,47.22222222222222,31.791702,-7.09262
1998,New Zealand,0,0,0,0,22,28,50,44,-40.900557,174.885971
1998,Norway,0,0,0,0,5,18,23,21.73913043478261,60.472024,8.468946
1998,Pakistan,0,0,0,0,6,2,8,75,30.375321,69.345116
1998,Paraguay,0,0,0,0,28,24,52,53.84615384615385,-23.442503,-58.443832
1998,Peru,0,0,0,0,5,4,9,55.55555555555556,-9.189967,-75.015152
1998,Philippines,0,0,0,0,2,5,7,28.57142857142857,12.879721,121.774017
1998,Poland,0,0,0,0,3,2,5,60,51.919438,19.145136
1998,Portugal,0,0,0,0,9,6,15,60,39.399872,-8.224454
1998,Qatar,0,0,0,0,4,5,9,44.44444444444444,25.354826,51.183884
1998,Romania,0,0,0,0,42,54,96,43.75,45.943161,24.96676
1998,Senegal,0,0,0,0,4,4,8,50,14.497401,-14.452362
1998,Serbia,0,0,0,0,5,6,11,45.45454545454545,44.016521,21.005859
1998,Slovenia,0,0,0,0,7,3,10,70,46.151241,14.995463
1998,South Africa,0,0,0,0,61,81,142,42.95774647887324,-30.559482,22.937506
1998,South Korea,0,0,0,0,4,4,8,50,35.907757,127.766922
1998,Switzerland,0,0,0,0,38,52,90,42.22222222222222,46.818188,8.227512
1998,Taiwan,0,0,0,0,4,4,8,50,23.69781,120.960515
1998,Thailand,0,0,0,0,7,5,12,58.333333333333336,15.870032,100.992541
1998,Ukraine,0,0,0,0,24,28,52,46.15384615384615,48.379433,31.16558
1998,Uruguay,0,0,0,0,12,21,33,36.36363636363637,-32.522779,-55.765835
1998,Uzbekistan,0,0,0,0,3,8,11,27.27272727272727,41.377491,64.585262
1998,Venezuela,0,0,0,0,9,6,15,60,6.42375,-66.58973
1998,Zimbabwe,0,0,0,0,57,55,112,50.89285714285714,-19.015438,29.154857
1999,Armenia,0,0,0,0,21,23,44,47.72727272727273,40.069099,45.038189
1999,Bahamas,0,0,0,0,3,11,14,21.428571428571427,25.03428,-77.39628
1999,Belarus,0,0,0,0,17,24,41,41.46341463414634,53.709807,27.953389
1999,Belgium,0,0,0,0,21,24,45,46.666666666666664,50.503887,4.469936
1999,Brazil,0,0,0,0,80,62,142,56.33802816901409,-14.235004,-51.92528
1999,Bulgaria,0,0,0,0,10,12,22,45.45454545454545,42.733883,25.48583
1999,Canada,0,0,0,0,34,43,77,44.15584415584416,56.130366,-106.346771
1999,China,0,0,0,0,4,8,12,33.33333333333333,35.86166,104.195397
1999,Colombia,0,0,0,0,3,5,8,37.5,4.570868,-74.297333
1999,Costa Rica,0,0,0,0,22,26,48,45.83333333333333,9.748917,-83.753428
1999,Croatia,0,0,0,0,36,46,82,43.90243902439025,45.1,15.2
1999,Cuba,0,0,0,0,5,3,8,62.5,21.521757,-77.781167
1999,Czech Republic,0,0,0,0,112,141,253,44.26877470355731,49.817492,15.472962
1999,Denmark,0,0,0,0,29,26,55,52.72727272727272,56.26392,9.501785
1999,Dominican Republic,0,0,0,0,3,5,8,37.5,18.735693,-70.162651
1999,Finland,0,0,0,0,6,16,22,27.27272727272727,61.92411,25.748151
1999,Greece,0,0,0,0,4,6,10,40,39.074208,21.824312
1999,Haiti,0,0,0,0,1,7,8,12.5,18.971187,-72.285215
1999,Hungary,0,0,0,0,9,2,11,81.81818181818183,47.162494,19.503304
1999,India,0,0,0,0,8,13,21,38.095238095238095,20.593684,78.96288
1999,Indonesia,0,0,0,0,4,4,8,50,-0.789275,113.921327
1999,Iran,0,0,0,0,2,6,8,25,32.427908,53.688046
1999,Ireland,0,0,0,0,4,4,8,50,53.41291,-8.24389
1999,Israel,0,0,0,0,5,7,12,41.66666666666667,31.046051,34.851612
1999,Italy,0,0,0,0,72,130,202,35.64356435643564,41.87194,12.56738
1999,Japan,0,0,0,0,9,18,27,33.33333333333333,36.204824,138.252924
1999,Kazakhstan,0,0,0,0,3,5,8,37.5,48.019573,66.923684
1999,Latvia,0,0,0,0,5,3,8,62.5,56.879635,24.603189
1999,Mexico,0,0,0,0,6,8,14,42.857142857142854,23.634501,-102.552784
1999,Monaco,0,0,0,0,1,2,3,33.33333333333333,43.750298,7.412841
1999,New Zealand,0,0,0,0,8,15,23,34.78260869565217,-40.900557,174.885971
1999,Norway,0,0,0,0,26,22,48,54.166666666666664,60.472024,8.468946
1999,Pakistan,0,0,0,0,2,5,7,28.57142857142857,30.375321,69.345116
1999,Paraguay,0,0,0,0,16,24,40,40,-23.442503,-58.443832
1999,Peru,0,0,0,0,9,4,13,69.23076923076923,-9.189967,-75.015152
1999,Philippines,0,0,0,0,21,22,43,48.837209302325576,12.879721,121.774017
1999,Poland,0,0,0,0,4,7,11,36.36363636363637,51.919438,19.145136
1999,Portugal,0,0,0,0,4,8,12,33.33333333333333,39.399872,-8.224454
1999,Serbia,0,0,0,0,4,8,12,33.33333333333333,44.016521,21.005859
1999,Slovakia,0,0,0,0,95,80,175,54.285714285714285,48.669026,19.699024
1999,Slovenia,0,0,0,0,6,4,10,60,46.151241,14.995463
1999,South Africa,0,0,0,0,31,39,70,44.285714285714285,-30.559482,22.937506
1999,South Korea,0,0,0,0,6,5,11,54.54545454545454,35.907757,127.766922
1999,Sri Lanka,0,0,0,0,3,5,8,37.5,7.873054,80.771797
1999,Taiwan,0,0,0,0,5,3,8,62.5,23.69781,120.960515
1999,Thailand,0,0,0,0,21,8,29,72.41379310344827,15.870032,100.992541
1999,Togo,0,0,0,0,1,7,8,12.5,8.619543,0.824782
1999,Turkey,0,0,0,0,2,6,8,25,38.963745,35.243322
1999,Ukraine,0,0,0,0,26,27,53,49.056603773584904,48.379433,31.16558
1999,Uruguay,0,0,0,0,10,16,26,38.46153846153847,-32.522779,-55.765835
1999,Uzbekistan,0,0,0,0,3,6,9,33.33333333333333,41.377491,64.585262
1999,Venezuela,0,0,0,0,4,8,12,33.33333333333333,6.42375,-66.58973
2000,Armenia,0,0,0,0,15,26,41,36.58536585365854,40.069099,45.038189
2000,Austria,0,0,0,0,39,59,98,39.795918367346935,47.516231,14.550072
2000,Bahamas,0,0,0,0,2,8,10,20,25.03428,-77.39628
2000,Belarus,0,0,0,0,48,38,86,55.81395348837209,53.709807,27.953389
2000,Belgium,0,0,0,0,35,41,76,46.05263157894737,50.503887,4.469936
2000,Bulgaria,0,0,0,0,10,25,35,28.57142857142857,42.733883,25.48583
2000,Canada,0,0,0,0,16,26,42,38.095238095238095,56.130366,-106.346771
2000,China,0,0,0,0,4,8,12,33.33333333333333,35.86166,104.195397
2000,Colombia,0,0,0,0,3,12,15,20,4.570868,-74.297333
2000,Costa Rica,0,0,0,0,12,26,38,31.57894736842105,9.748917,-83.753428
2000,Croatia,0,0,0,0,44,47,91,48.35164835164835,45.1,15.2
2000,Cuba,0,0,0,0,3,5,8,37.5,21.521757,-77.781167
2000,Czech Republic,0,0,0,0,99,139,238,41.596638655462186,49.817492,15.472962
2000,Denmark,0,0,0,0,6,7,13,46.15384615384615,56.26392,9.501785
2000,Ecuador,0,0,0,0,49,31,80,61.25000000000001,-1.831239,-78.183406
2000,Egypt,0,0,0,0,2,6,8,25,26.820553,30.802498
2000,Estonia,0,0,0,0,5,3,8,62.5,58.595272,25.013607
2000,Finland,0,0,0,0,11,11,22,50,61.92411,25.748151
2000,Greece,0,0,0,0,6,6,12,50,39.074208,21.824312
2000,Guatemala,0,0,0,0,3,5,8,37.5,15.783471,-90.230759
2000,Hungary,0,0,0,0,4,13,17,23.52941176470588,47.162494,19.503304
2000,India,0,0,0,0,9,14,23,39.130434782608695,20.593684,78.96288
2000,Indonesia,0,0,0,0,10,2,12,83.33333333333334,-0.789275,113.921327
2000,Iran,0,0,0,0,4,4,8,50,32.427908,53.688046
2000,Ireland,0,0,0,0,2,6,8,25,53.41291,-8.24389
2000,Israel,0,0,0,0,19,24,43,44.18604651162791,31.046051,34.851612
2000,Italy,0,0,0,0,80,106,186,43.01075268817204,41.87194,12.56738
2000,Japan,0,0,0,0,8,12,20,40,36.204824,138.252924
2000,Kazakhstan,0,0,0,0,3,5,8,37.5,48.019573,66.923684
2000,Latvia,0,0,0,0,1,7,8,12.5,56.879635,24.603189
2000,Lithuania,0,0,0,0,3,5,8,37.5,55.169438,23.881275
2000,Luxembourg,0,0,0,0,5,3,8,62.5,49.815273,6.129583
2000,Malaysia,0,0,0,0,3,5,8,37.5,4.210484,101.975766
2000,Mexico,0,0,0,0,12,2,14,85.71428571428571,23.634501,-102.552784
2000,Monaco,0,0,0,0,1,6,7,14.285714285714285,43.750298,7.412841
2000,Morocco,0,0,0,0,93,85,178,52.24719101123596,31.791702,-7.09262
2000,New Zealand,0,0,0,0,4,5,9,44.44444444444444,-40.900557,174.885971
2000,Norway,0,0,0,0,11,22,33,33.33333333333333,60.472024,8.468946
2000,Pakistan,0,0,0,0,3,5,8,37.5,30.375321,69.345116
2000,Paraguay,0,0,0,0,7,5,12,58.333333333333336,-23.442503,-58.443832
2000,Peru,0,0,0,0,5,3,8,62.5,-9.189967,-75.015152
2000,Philippines,0,0,0,0,12,22,34,35.294117647058826,12.879721,121.774017
2000,Poland,0,0,0,0,4,4,8,50,51.919438,19.145136
2000,Portugal,0,0,0,0,3,7,10,30,39.399872,-8.224454
2000,Romania,0,0,0,0,49,55,104,47.11538461538461,45.943161,24.96676
2000,Serbia,0,0,0,0,2,4,6,33.33333333333333,44.016521,21.005859
2000,Slovenia,0,0,0,0,8,4,12,66.66666666666666,46.151241,14.995463
2000,South Africa,0,0,0,0,48,39,87,55.172413793103445,-30.559482,22.937506
2000,South Korea,0,0,0,0,12,11,23,52.17391304347826,35.907757,127.766922
2000,Taiwan,0,0,0,0,7,5,12,58.333333333333336,23.69781,120.960515
2000,Thailand,0,0,0,0,13,21,34,38.23529411764706,15.870032,100.992541
2000,Turkey,0,0,0,0,4,4,8,50,38.963745,35.243322
2000,Ukraine,0,0,0,0,25,20,45,55.55555555555556,48.379433,31.16558
2000,Uruguay,0,0,0,0,4,6,10,40,-32.522779,-55.765835
2000,Uzbekistan,0,0,0,0,4,4,8,50,41.377491,64.585262
2000,Venezuela,0,0,0,0,8,5,13,61.53846153846154,6.42375,-66.58973
2000,Zimbabwe,0,0,0,0,41,44,85,48.23529411764706,-19.015438,29.154857
2001,Armenia,0,0,0,0,18,25,43,41.86046511627907,40.069099,45.038189
2001,Austria,0,0,0,0,45,53,98,45.91836734693878,47.516231,14.550072
2001,Bahamas,0,0,0,0,2,6,8,25,25.03428,-77.39628
2001,Belarus,0,0,0,0,45,55,100,45,53.709807,27.953389
2001,Belgium,0,0,0,0,65,72,137,47.44525547445255,50.503887,4.469936
2001,Bulgaria,0,0,0,0,1,2,3,33.33333333333333,42.733883,25.48583
2001,Canada,0,0,0,0,10,21,31,32.25806451612903,56.130366,-106.346771
2001,China,0,0,0,0,3,11,14,21.428571428571427,35.86166,104.195397
2001,Colombia,0,0,0,0,8,4,12,66.66666666666666,4.570868,-74.297333
2001,Costa Rica,0,0,0,0,8,11,19,42.10526315789473,9.748917,-83.753428
2001,Croatia,0,0,0,0,60,48,108,55.55555555555556,45.1,15.2
2001,Denmark,0,0,0,0,28,22,50,56.00000000000001,56.26392,9.501785
2001,Dominican Republic,0,0,0,0,4,4,8,50,18.735693,-70.162651
2001,Ecuador,0,0,0,0,31,29,60,51.66666666666667,-1.831239,-78.183406
2001,Estonia,0,0,0,0,2,6,8,25,58.595272,25.013607
2001,Finland,0,0,0,0,9,6,15,60,61.92411,25.748151
2001,Georgia,0,0,0,0,4,7,11,36.36363636363637,42.315407,43.356892
2001,Greece,0,0,0,0,10,3,13,76.92307692307693,39.074208,21.824312
2001,Guatemala,0,0,0,0,2,6,8,25,15.783471,-90.230759
2001,Hungary,0,0,0,0,11,8,19,57.89473684210527,47.162494,19.503304
2001,India,0,0,0,0,5,8,13,38.46153846153847,20.593684,78.96288
2001,Indonesia,0,0,0,0,5,7,12,41.66666666666667,-0.789275,113.921327
2001,Iran,0,0,0,0,2,6,8,25,32.427908,53.688046
2001,Ireland,0,0,0,0,5,3,8,62.5,53.41291,-8.24389
2001,Israel,0,0,0,0,29,39,68,42.64705882352941,31.046051,34.851612
2001,Japan,0,0,0,0,11,16,27,40.74074074074074,36.204824,138.252924
2001,Kuwait,0,0,0,0,4,4,8,50,29.31166,47.481766
2001,Luxembourg,0,0,0,0,5,7,12,41.66666666666667,49.815273,6.129583
2001,Malaysia,0,0,0,0,2,6,8,25,4.210484,101.975766
2001,Mexico,0,0,0,0,4,9,13,30.76923076923077,23.634501,-102.552784
2001,Moldova,0,0,0,0,5,3,8,62.5,47.411631,28.369885
2001,Monaco,0,0,0,0,3,6,9,33.33333333333333,43.750298,7.412841
2001,New Zealand,0,0,0,0,3,6,9,33.33333333333333,-40.900557,174.885971
2001,Norway,0,0,0,0,9,9,18,50,60.472024,8.468946
2001,Pakistan,0,0,0,0,5,3,8,62.5,30.375321,69.345116
